"","Site","Topography","Treatment","ID.CIRAD","DBH.2015","Family","Genus","Specie","DBH.03_06_2020","DBH.2020","dif","pond","nfix","year_pond"
"1792","Nouragues","T","NP","NOU-T2-49",5,"Annonaceae",NA,NA,"5.16",5.16,0.16,0.032,1,0.00800000000000001
"1793","Nouragues","T","NP","NOU-T2-50",3.9,"Vochysiaceae","Ruizterania","albiflora","5.25",5.25,1.35,0.346153846153846,0,0.0865384615384616
"1794","Nouragues","T","NP","NOU-T2-52",8,"Fabaceae","Dicorynia","guianensis","9.7899999999999991",9.79,1.79,0.22375,1,0.0559375
"1795","Nouragues","T","NP","NOU-T2-53",6.3,"Fabaceae","Vouacapoua","americana","7.72",7.72,1.42,0.225396825396825,1,0.0563492063492064
"1796","Nouragues","T","NP","NOU-T2-54",7.7,"Annonaceae","Duguetia","surinamensis","8.32",8.32,0.62,0.0805194805194805,0,0.0201298701298701
"1797","Nouragues","T","NP","NOU-T2-55",7.3,"Fabaceae","Vouacapoua","americana","9.5299999999999994",9.53,2.23,0.305479452054794,1,0.0763698630136986
"1798","Nouragues","T","NP","NOU-T2-61",16.1,"Fabaceae","Vouacapoua","americana","16.330000000000002",16.33,0.23,0.0142857142857143,1,0.00357142857142858
"1799","Nouragues","T","NP","NOU-T2-75",5.15,"Myristicaceae","Virola","michelii","6.78",6.78,1.63,0.316504854368932,0,0.079126213592233
"1800","Nouragues","T","NP","NOU-T2-76",7.7,"Icacinaceae","Poraqueiba","guianensis","8.61",8.61,0.909999999999999,0.118181818181818,0,0.0295454545454545
"1801","Nouragues","T","NP","NOU-T2-78",28.75,"Fabaceae","Dicorynia","guianensis","32.25",32.25,3.5,0.121739130434783,1,0.0304347826086957
"1802","Nouragues","T","NP","NOU-T2-80",9.8,"Chrysobalanaceae","Licania","alba","10.83",10.83,1.03,0.105102040816326,0,0.0262755102040816
"1803","Nouragues","T","NP","NOU-T2-81",10.2,"Chrysobalanaceae","Licania","alba","12.08",12.08,1.88,0.184313725490196,0,0.046078431372549
"1804","Nouragues","T","NP","NOU-T2-82",14.45,"Rubiaceae","Chimarrhis","turbinata","17.34",17.34,2.89,0.2,0,0.05
"1805","Nouragues","T","NP","NOU-T2-85",14.1,"Sapotaceae","Micropholis",NA,"18.64",18.64,4.54,0.321985815602837,0,0.0804964539007092
"1807","Nouragues","T","NP","NOU-T2-91",24.3,"Combretaceae",NA,NA,"25.51",25.51,1.21,0.0497942386831276,1,0.0124485596707819
"1808","Nouragues","T","NP","NOU-T2-99",15.2,"Chrysobalanaceae","Licania",NA,"16.11",16.11,0.91,0.0598684210526316,0,0.0149671052631579
"1810","Nouragues","T","NP","NOU-T2-111",23.4,"Chrysobalanaceae","Licania",NA,"25.84",25.84,2.44,0.104273504273504,0,0.0260683760683761
"1811","Nouragues","T","NP","NOU-T2-114",18,"Chrysobalanaceae","Licania",NA,"22",22,4,0.222222222222222,0,0.0555555555555556
"1812","Nouragues","T","P","NOU-T3-5",22.5,"Olacaceae","Minquartia","guianensis","24.98",24.98,2.48,0.110222222222222,0,0.0275555555555556
"1813","Nouragues","T","P","NOU-T3-8",16.45,"Chrysobalanaceae","Licania","alba","16.739999999999998",16.74,0.289999999999999,0.0176291793313069,0,0.00440729483282673
"1814","Nouragues","T","P","NOU-T3-13",13.6,"Sapotaceae",NA,NA,"17.05",17.05,3.45,0.253676470588235,1,0.0634191176470588
"1815","Nouragues","T","P","NOU-T3-33",19.05,"Chrysobalanaceae","Licania",NA,"21.42",21.42,2.37,0.124409448818898,0,0.0311023622047244
"1816","Nouragues","T","P","NOU-T3-41",7.2,"Myristicaceae","Iryanthera","sagotiana","7.82",7.82,0.62,0.0861111111111111,0,0.0215277777777778
"1818","Nouragues","T","P","NOU-T3-54",21.65,"Sapotaceae","Chrysophyllum","sanguinolentum","23.119999999999997",23.12,1.47,0.0678983833718244,0,0.0169745958429561
"1819","Nouragues","T","P","NOU-T3-55",10.05,"Burseraceae",NA,NA,"11.790000000000001",11.79,1.74,0.173134328358209,1,0.0432835820895522
"1821","Nouragues","T","P","NOU-T3-57",12.4,"Fabaceae","Swartzia","polyphylla","13.190000000000001",13.19,0.790000000000001,0.0637096774193549,1,0.0159274193548387
"1822","Nouragues","T","P","NOU-T3-58",4.85,"Annonaceae",NA,NA,"6.1499999999999995",6.15,1.3,0.268041237113402,1,0.0670103092783505
"1823","Nouragues","T","P","NOU-T3-59",25.95,"Caryocaraceae","Caryocar","glabrum","28.669999999999998",28.67,2.72,0.104816955684008,0,0.0262042389210019
"1824","Nouragues","T","P","NOU-T3-60",8.7,"Chrysobalanaceae","Licania","bicornis","11.719999999999999",11.72,3.02,0.347126436781609,0,0.0867816091954023
"1825","Nouragues","T","P","NOU-T3-61",5.2,"Linaceae","Hebepetalum","humiriifolium","5.16",5.16,0,0,0,0
"1826","Nouragues","T","P","NOU-T3-62",11.9,"Myristicaceae","Iryanthera","sagotiana","13.22",13.22,1.32,0.110924369747899,0,0.0277310924369748
"1827","Nouragues","T","P","NOU-T3-63",4.75,"Chrysobalanaceae","Licania","alba","4.75",4.75,0,0,0,0
"1828","Nouragues","T","P","NOU-T3-72",20.6,"Euphorbiaceae",NA,NA,"21.94",21.94,1.34,0.0650485436893204,1,0.0162621359223301
"1829","Nouragues","T","P","NOU-T3-82",11.4,"Chrysobalanaceae","Licania","alba","12.17",12.17,0.77,0.0675438596491228,0,0.0168859649122807
"1831","Nouragues","T","P","NOU-T3-84",4.8,"Lauraceae",NA,NA,"6.6999999999999993",6.7,1.9,0.395833333333333,1,0.0989583333333333
"1833","Nouragues","T","P","NOU-T3-87",3.55,"Chrysobalanaceae","Licania","membranacea","5.4399999999999995",5.44,1.89,0.532394366197183,0,0.133098591549296
"1834","Nouragues","T","P","NOU-T3-97",23.1,"Olacaceae","Minquartia","guianensis","24.37",24.37,1.27,0.054978354978355,0,0.0137445887445887
"1835","Nouragues","T","P","NOU-T3-102",14.8,"Burseraceae",NA,NA,"16.05",16.05,1.25,0.0844594594594595,1,0.0211148648648649
"1836","Nouragues","T","P","NOU-T3-103",21.7,"Chrysobalanaceae","Parinari",NA,"25.13",25.13,3.43,0.158064516129032,0,0.0395161290322581
"1837","Nouragues","T","P","NOU-T3-104",15.45,"Lauraceae",NA,NA,"19.37",19.37,3.92,0.253721682847897,1,0.0634304207119741
"1841","Nouragues","T","P","NOU-T3-124",16,"Chrysobalanaceae","Licania","membranacea","16.23",16.23,0.23,0.014375,0,0.00359375000000001
"1843","Nouragues","T","C","NOU-T4-194",44,"Fabaceae","Dicorynia","guianensis","51.23",51.23,7.23,0.164318181818182,1,0.0410795454545454
"1844","Nouragues","T","C","NOU-T4-244",28.3,"Myristicaceae","Iryanthera","sagotiana","29.080000000000002",29.08,0.780000000000001,0.0275618374558304,0,0.00689045936395761
"1846","Nouragues","T","C","NOU-T4-245",14.9,"Putranjivaceae","Drypetes","variabilis","16.490000000000002",16.49,1.59,0.106711409395973,0,0.0266778523489933
"1847","Nouragues","T","C","NOU-T4-249",17.8,"Chrysobalanaceae","Licania","canescens","17.63",17.63,0,0,0,0
"1848","Nouragues","T","C","NOU-T4-250",47.3,"Chrysobalanaceae","Licania","alba","48.25",48.25,0.950000000000003,0.0200845665961946,0,0.00502114164904864
"1850","Nouragues","T","C","NOU-T4-252",13.8,"Burseraceae","Protium","apiculatum","15.06",15.06,1.26,0.0913043478260869,0,0.0228260869565217
"1851","Nouragues","T","C","NOU-T4-253",52.6,"Myristicaceae","Virola","michelii","52.6",52.6,0,0,0,0
"1853","Nouragues","T","C","NOU-T4-295",48.5,"Malvaceae","Sterculia","pruriens","49.23",49.23,0.729999999999997,0.0150515463917525,0,0.00376288659793813
"1854","Nouragues","T","C","NOU-T4-298",35.1,"Sapotaceae","Pouteria","eugeniifolia","37.17",37.17,2.07,0.058974358974359,0,0.0147435897435897
"1855","Nouragues","T","C","NOU-T4-299",12.3,"Lauraceae","Sextonia","rubra","13.59",13.59,1.29,0.104878048780488,0,0.0262195121951219
"1856","Nouragues","T","C","NOU-T4-299.1",12.3,"Lauraceae","Sextonia","rubra","12.540000000000001",12.54,0.24,0.0195121951219512,0,0.00487804878048781
"1858","Nouragues","T","C","NOU-T4-303",12.2,"Anacardiaceae","Anacardium","spruceanum","12.229999999999999",12.23,0.0299999999999994,0.00245901639344257,0,0.000614754098360643
"1859","Nouragues","T","C","NOU-T4-304",19.4,"Lecythidaceae","Indet.Lecythidaceae","indet","19.759999999999998",19.76,0.359999999999999,0.0185567010309278,0,0.00463917525773195
"1860","Nouragues","T","C","NOU-T4-304.1",10.7,"Annonaceae","Duguetia","calycina","10.7",10.7,0,0,0,0
"1861","Nouragues","T","C","NOU-T4-305",21.3,"Dichapetalaceae","Tapura","amazonica","21.43",21.43,0.129999999999999,0.00610328638497648,0,0.00152582159624412
"1862","Nouragues","T","C","NOU-T4-345",14.2,"Fabaceae","Dicorynia","guianensis","19.16",19.16,4.96,0.349295774647887,1,0.0873239436619719
"1864","Nouragues","T","C","NOU-T4-350",43.4,"Chrysobalanaceae","Licania","sp.N4","44.25",44.25,0.850000000000001,0.0195852534562212,0,0.00489631336405531
